,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_tranflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_facility,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,dec_str_deg
2586,WASP-49,b,WASP-49 b,Transit,0,1,2.78174,6e-06,-6e-06,0.0,,,,0.0,0.0,,,0.0,84.89,0.19,-0.19,0.0,0.37,0.08,-0.08,0.0,Mass,1.11,0.11,-0.11,0.0,,,,0.0,0,0,0,06h04m21.46s,91.089427,-16d57m55.1s,-16.965294,195.64,1.2,-1.2,0.0,195.64,1.2,-1.2,0.0,11.36,,0.0,11.290999999999999,,0.0,5600.0,150.0,-150.0,0.0,0.92,0.3,-0.3,0.0,0.97,0.09,-0.09,0.0,2018-04-26,1,117.5971,25.4264,-25.4264,0.0,,,,0.0,,,,0.0,,,,0.0,SuperWASP,10.146,0.024,0.0,9.812000000000001,0.027000000000000003,0.0,-15.034694444444446
2608,WASP-118,b,WASP-118 b,Transit,0,1,4.0460435,4.4e-06,-4.4e-06,0.0,0.054529999999999995,0.00047999999999999996,-0.00047999999999999996,0.0,0.0,,,0.0,88.7,0.9,-0.9,0.0,0.514,0.02,-0.02,0.0,Mass,1.44,0.036000000000000004,-0.036000000000000004,0.0,0.233,0.024,-0.024,0.0,0,0,0,01h18m12.13s,19.550542999999998,+02d42m10.2s,2.702824,380.53,11.02,-11.02,0.0,380.53,11.02,-11.02,0.0,11.02,,0.0,10.92,,0.0,6410.0,125.0,-125.0,0.0,1.32,0.04,-0.04,0.0,1.7,0.03,-0.03,0.0,2016-09-08,1,163.36462,6.3566,-6.3566,0.0,0.2002,0.0019,-0.0019,0.0,2456787.81423,0.00062,-0.00062,0.0,0.16,0.1,-0.1,0.0,SuperWASP,10.087,0.026000000000000002,0.0,9.847000000000001,0.023,0.0,2.7028333333333334
2611,K2-99,b,K2-99 b,Transit,0,1,18.251985,0.001399,-0.001399,0.0,0.1597,0.0012,-0.0012,0.0,,,,0.0,,,,0.0,,,,0.0,,1.046,0.037000000000000005,-0.037000000000000005,0.0,,,,0.0,0,0,1,13h55m05.70s,208.773743,-05d26m32.9s,-5.4424660000000005,522.29,11.88,-11.88,0.0,526.77,12.96,-12.96,0.0,11.149000000000001,0.099,0.0,10.948,,0.0,6217.0,78.0,-78.0,0.0,1.63,0.04,-0.04,0.0,2.63,0.07,-0.07,0.0,2018-10-26,1,,,,0.0,,,,0.0,2457233.8236599998,0.00255,-0.0026100000000000003,0.0,0.39,0.22,-0.24,0.0,K2,10.024,0.022000000000000002,0.0,9.755,0.021,0.0,-4.557527777777778
2624,WASP-85 A,b,WASP-85 A b,Transit,0,1,2.6556777,4.4e-07,-4.4e-07,0.0,0.039,0.001,-0.001,0.0,0.0,,,0.0,89.69,0.11,-0.03,0.0,1.265,0.065,-0.065,0.0,Mass,1.24,0.03,-0.03,0.0,0.88,0.03,-0.03,0.0,0,0,1,11h43m38.01s,175.908386,+06d33m49.4s,6.563725999999999,142.46,1.22,-1.22,0.0,142.46,1.22,-1.22,0.0,10.72,0.076,0.0,10.624,,0.0,6112.0,27.0,-27.0,0.0,1.09,0.08,-0.08,0.0,0.94,0.02,-0.02,0.0,2016-07-07,1,402.05495,20.65895,-20.65895,0.0,0.10815999999999999,5.9999999999999995e-05,-2e-05,0.0,2456847.472856,1.4000000000000001e-05,-1.4000000000000001e-05,0.0,0.047,0.005,-0.018,0.0,K2,9.275,0.033,0.0,8.925,0.036000000000000004,0.0,6.563722222222222
2636,HATS-18,b,HATS-18 b,Transit,0,1,0.83784,4.7e-07,-4.7e-07,0.0,0.0174,0.00098,-0.00098,0.0,,,,0.0,85.29,0.013000000000000001,-0.013000000000000001,0.0,1.9795,0.076,-0.076,0.0,Mass,1.329,0.075,-0.075,0.0,1.1169,0.216,-0.216,0.0,0,0,0,11h35m49.78s,173.957397,-29d09m21.6s,-29.156012,645.0,36.0,-25.0,0.0,635.49,16.19,-16.19,0.0,14.067,0.04,0.0,13.879000000000001,,0.0,5600.0,120.0,-120.0,0.0,1.04,0.05,-0.05,0.0,1.02,0.06,-0.03,0.0,2019-07-11,1,629.14449,24.155079999999998,-24.155079999999998,0.0,0.081,0.0001,-0.0001,0.0,,,,0.0,0.3,0.001,-0.001,0.0,Multiple Observatories,12.735999999999999,0.023,0.0,12.382,0.027000000000000003,0.0,-28.844
2638,WASP-130,b,WASP-130 b,Transit,0,1,11.55098,1e-05,-1e-05,0.0,0.1012,0.0014,-0.0014,0.0,0.0,,,0.0,88.66,0.12,-0.12,0.0,1.23,0.04,-0.04,0.0,Mass,0.89,0.03,-0.03,0.0,2.34,0.24,-0.24,0.0,0,0,0,13h32m25.44s,203.105988,-42d28m31.0s,-42.475273,180.0,30.0,-30.0,0.0,173.1,1.38,-1.38,0.0,11.1,,0.0,10.972000000000001,,0.0,5625.0,90.0,-90.0,0.0,1.04,0.04,-0.04,0.0,0.96,0.03,-0.03,0.0,2016-12-01,1,390.9309,12.7132,-12.7132,0.0,0.155,0.001,-0.001,0.0,2456921.14307,0.00025,-0.00025,0.0,0.53,0.03,-0.03,0.0,SuperWASP-South,9.896,0.018000000000000002,0.0,9.547,0.026000000000000002,0.0,-41.52472222222222
2639,WASP-131,b,WASP-131 b,Transit,0,1,5.322023,5e-06,-5e-06,0.0,0.0607,0.0009,-0.0009,0.0,0.0,,,0.0,85.0,0.3,-0.3,0.0,0.27,0.02,-0.02,0.0,Mass,1.22,0.05,-0.05,0.0,0.2,0.03,-0.03,0.0,0,0,0,14h00m46.45s,210.19354199999998,-30d35m00.8s,-30.583567,250.0,50.0,-50.0,0.0,201.18,2.63,-2.63,0.0,10.1,,0.0,9.867,,0.0,6030.0,90.0,-90.0,0.0,1.06,0.06,-0.06,0.0,1.53,0.05,-0.05,0.0,2016-12-01,1,85.8141,6.3566,-6.3566,0.0,0.1596,0.0014,-0.0014,0.0,2456919.8236,0.0004,-0.0004,0.0,0.73,0.02,-0.02,0.0,SuperWASP-South,8.895,0.021,0.0,8.652999999999999,0.037000000000000005,0.0,-29.416444444444444
2640,WASP-132,b,WASP-132 b,Transit,0,1,7.133521,9e-06,-9e-06,0.0,0.067,0.001,-0.001,0.0,0.0,,,0.0,89.6,0.3,-0.3,0.0,0.41,0.03,-0.03,0.0,Mass,0.87,0.03,-0.03,0.0,0.84,0.08,-0.08,0.0,0,0,0,14h30m26.19s,217.60913100000002,-46d09m33.0s,-46.15918,120.0,20.0,-20.0,0.0,123.35,0.56,-0.56,0.0,12.4,,0.0,11.754000000000001,,0.0,4775.0,100.0,-100.0,0.0,0.8,0.04,-0.04,0.0,0.74,0.02,-0.02,0.0,2016-12-01,1,130.3103,9.5349,-9.5349,0.0,0.1284,0.0009,-0.0009,0.0,2456698.2076,0.0004,-0.0004,0.0,0.14,0.12,-0.12,0.0,SuperWASP-South,10.257,0.023,0.0,9.745,0.022000000000000002,0.0,-45.840833333333336
2641,WASP-139,b,WASP-139 b,Transit,0,1,5.924262,4e-06,-4e-06,0.0,0.062,0.002,-0.002,0.0,0.0,,,0.0,88.9,0.5,-0.5,0.0,0.117,0.017,-0.017,0.0,Mass,0.8,0.05,-0.05,0.0,0.31,0.05,-0.05,0.0,0,0,0,03h18m14.93s,49.562228999999995,-41d18m07.7s,-41.302147,230.0,40.0,-40.0,0.0,213.78,1.11,-1.11,0.0,12.4,,0.0,12.270999999999999,,0.0,5310.0,90.0,-90.0,0.0,0.92,0.1,-0.1,0.0,0.8,0.04,-0.04,0.0,2016-12-01,1,37.18611,5.40311,-5.40311,0.0,0.118,0.001,-0.001,0.0,2457196.7933,0.0003,-0.0003,0.0,0.33,0.14,-0.14,0.0,SuperWASP-South,10.982000000000001,0.019,0.0,10.575,0.022000000000000002,0.0,-40.697861111111116
2642,WASP-140,b,WASP-140 b,Transit,0,1,2.2359835,8e-07,-8e-07,0.0,0.0323,0.0005,-0.0005,0.0,0.047,0.0035,-0.0035,0.0,83.3,0.5,-0.8,0.0,2.44,0.07,-0.07,0.0,Mass,1.44,0.42,-0.18,0.0,1.1,0.5,-0.5,0.0,0,0,0,04h01m32.55s,60.385619999999996,-20d27m03.9s,-20.451092000000003,180.0,30.0,-30.0,0.0,118.0,0.6,-0.6,0.0,11.1,,0.0,10.82,,0.0,5260.0,100.0,-100.0,0.0,0.9,0.04,-0.04,0.0,0.87,0.04,-0.04,0.0,2016-12-01,1,775.5052,22.2481,-22.2481,0.0,0.0631,0.0009,-0.0009,0.0,2456912.35105,0.00015,-0.00015,0.0,0.93,0.07,-0.03,0.0,SuperWASP-South,9.609,0.023,0.0,9.24,0.022000000000000002,0.0,-19.548916666666667
2643,WASP-141,b,WASP-141 b,Transit,0,1,3.310651,5e-06,-5e-06,0.0,0.0469,0.0007,-0.0007,0.0,0.0,,,0.0,87.6,1.3,-1.3,0.0,2.69,0.15,-0.15,0.0,Mass,1.21,0.08,-0.08,0.0,1.98,0.33,-0.33,0.0,0,0,0,04h47m17.86s,71.824409,-17d06m54.6s,-17.115154,570.0,150.0,-150.0,0.0,524.3,8.69,-8.69,0.0,12.4,,0.0,12.482000000000001,,0.0,5900.0,120.0,-120.0,0.0,1.25,0.06,-0.06,0.0,1.37,0.07,-0.07,0.0,2016-12-01,1,854.9627,47.6745,-47.6745,0.0,0.15,0.001,-0.001,0.0,2457019.5953,0.0003,-0.0003,0.0,0.31,0.12,-0.12,0.0,SuperWASP-South,11.499,0.025,0.0,11.261,0.022000000000000002,0.0,-16.884833333333333
2644,WASP-142,b,WASP-142 b,Transit,0,1,2.052868,2e-06,-2e-06,0.0,0.0347,0.0007,-0.0007,0.0,0.0,,,0.0,80.2,0.6,-0.6,0.0,0.84,0.09,-0.09,0.0,Mass,1.53,0.08,-0.08,0.0,0.31,0.07,-0.07,0.0,0,0,0,09h22m01.53s,140.506393,-23d56m46.2s,-23.946169,840.0,310.0,-310.0,0.0,746.14,24.22,-24.22,0.0,12.3,,0.0,12.757,,0.0,6010.0,140.0,-140.0,0.0,1.33,0.08,-0.08,0.0,1.64,0.08,-0.08,0.0,2016-12-01,1,266.9772,28.6047,-28.6047,0.0,0.1117,0.0016,-0.0016,0.0,2457007.7779,0.0004,-0.0004,0.0,0.77,0.02,-0.02,0.0,SuperWASP-South,11.725999999999999,0.026000000000000002,0.0,11.484000000000002,0.032,0.0,-22.053833333333333
2645,HATS-31,b,HATS-31 b,Transit,0,1,3.37796,1.2e-05,-1.2e-05,0.0,0.0478,0.0012,-0.0012,0.0,0.233,,,1.0,85.0,2.5,-1.6,0.0,0.88,0.12,-0.12,0.0,Mass,1.64,0.22,-0.22,0.0,0.243,0.124,-0.088,0.0,0,0,0,12h46m48.67s,191.702789,-24d25m38.5s,-24.427364,872.0,84.0,-84.0,0.0,791.33,20.55,-20.55,0.0,13.105,0.03,0.0,12.960999999999999,,0.0,6050.0,120.0,-120.0,0.0,1.27,0.1,-0.1,0.0,1.87,0.18,-0.18,0.0,2016-12-01,1,279.6904,38.1396,-38.1396,0.0,0.1914,0.0043,-0.0043,0.0,2456960.1476,0.0011,-0.0011,0.0,0.48,0.11,-0.21,0.0,HATSouth,11.912,0.017,0.0,11.618,0.024,0.0,-23.57263888888889
2646,HATS-32,b,HATS-32 b,Transit,0,1,2.8126548,5.5e-06,-5.5e-06,0.0,0.04024,0.00053,-0.00053,0.0,0.471,,,1.0,87.1,1.2,-1.2,0.0,0.92,0.1,-0.1,0.0,Mass,1.249,0.14400000000000002,-0.096,0.0,0.58,0.16,-0.16,0.0,0,0,0,23h04m18.02s,346.075073,-21d16m19.0s,-21.271938000000002,839.0,77.0,-55.0,0.0,761.34,17.73,-17.73,0.0,14.384,0.01,0.0,14.217,,0.0,5700.0,110.0,-110.0,0.0,1.1,0.04,-0.04,0.0,1.1,0.1,-0.06,0.0,2016-12-01,1,292.4036,31.783,-31.783,0.0,0.1189,0.0036,-0.0036,0.0,2456454.6252,0.0011,-0.0011,0.0,0.4,0.13,-0.16,0.0,HATSouth,13.09,0.018000000000000002,0.0,12.767999999999999,0.026000000000000002,0.0,-20.728055555555557
2647,HATS-33,b,HATS-33 b,Transit,0,1,2.5495551,6.1e-06,-6.1e-06,0.0,0.03727,0.00037,-0.00037,0.0,0.08,,,1.0,87.62,0.92,-0.92,0.0,1.192,0.053,-0.053,0.0,Mass,1.23,0.11199999999999999,-0.081,0.0,0.79,0.19,-0.19,0.0,0,0,0,19h38m32.07s,294.63363599999997,-55d19m48.4s,-55.330105,255.0,12.0,-12.0,0.0,250.23,2.16,-2.16,0.0,11.911,0.07,0.0,11.708,,0.0,5659.0,85.0,-85.0,0.0,1.06,0.03,-0.03,0.0,1.02,0.05,-0.04,0.0,2016-12-01,1,378.85336,16.84499,-16.84499,0.0,0.1115,0.0018,-0.0018,0.0,2456497.23181,0.0005,-0.0005,0.0,0.33,0.11,-0.12,0.0,HATSouth,10.659,0.021,0.0,10.337,0.024,0.0,-54.669888888888885
2648,HATS-34,b,HATS-34 b,Transit,0,1,2.1061607,4.7e-06,-4.7e-06,0.0,0.03166,0.00033999999999999997,-0.00033999999999999997,0.0,0.108,,,1.0,82.28,0.43,-0.59,0.0,0.941,0.072,-0.072,0.0,Mass,1.43,0.19,-0.19,0.0,0.4,0.19,-0.13,0.0,0,0,0,00h03m05.88s,0.7744850000000001,-62d28m09.6s,-62.469341,532.0,32.0,-32.0,0.0,516.43,3.98,-3.98,0.0,13.849,0.01,0.0,13.679,,0.0,5380.0,73.0,-73.0,0.0,0.95,0.03,-0.03,0.0,0.98,0.05,-0.05,0.0,2016-12-01,1,299.07802999999996,22.883760000000002,-22.883760000000002,0.0,0.0648,0.0029,-0.0029,0.0,2456634.85732,0.00075,-0.00075,0.0,0.937,0.022,-0.034,0.0,HATSouth,12.513,0.021,0.0,12.139000000000001,0.02,0.0,-61.53066666666666
2649,HATS-35,b,HATS-35 b,Transit,0,1,1.8209993,1.6e-06,-1.6e-06,0.0,0.03199,0.00033,-0.00033,0.0,0.306,,,1.0,86.9,1.3,-1.3,0.0,1.222,0.078,-0.078,0.0,Mass,1.464,0.069,-0.044000000000000004,0.0,0.484,0.042,-0.07,0.0,0,0,0,19h46m45.18s,296.688263,-63d33m56.2s,-63.565608999999995,557.0,22.0,-17.0,0.0,522.04,10.22,-10.22,0.0,12.56,0.1,0.0,12.46,,0.0,6300.0,100.0,-100.0,0.0,1.32,0.04,-0.04,0.0,1.43,0.06,-0.04,0.0,2016-12-01,1,388.38826,24.79074,-24.79074,0.0,0.1299,0.001,-0.001,0.0,2456981.80199,0.00041,-0.00041,0.0,0.26,0.11,-0.14,0.0,HATSouth,11.439,0.022000000000000002,0.0,11.192,0.022000000000000002,0.0,-62.43438888888889
2652,WASP-127,b,WASP-127 b,Transit,0,1,4.178062,2e-06,-2e-06,0.0,0.052,0.0005,-0.0005,0.0,,,,,88.7,0.8,-0.6,0.0,0.18,0.02,-0.02,0.0,Mass,1.37,0.04,-0.04,0.0,0.09,0.013,-0.013,0.0,0,0,0,10h42m14.08s,160.55867,-03d50m06.2s,-3.835064,102.0,12.0,-12.0,0.0,160.23,1.2,-1.2,0.0,10.15,,0.0,10.054,,0.0,5620.0,85.0,-85.0,0.0,1.08,0.03,-0.03,0.0,1.39,0.03,-0.03,0.0,2016-12-01,1,57.2094,6.3566,-6.3566,0.0,0.1795,0.0007,-0.0007,0.0,2457248.74131,0.00016,-0.00016,0.0,0.15,0.09,-0.11,0.0,SuperWASP,9.092,0.023,0.0,8.738,0.053,0.0,-2.164944444444444
2653,WASP-136,b,WASP-136 b,Transit,0,1,5.215357,6e-06,-6e-06,0.0,0.0661,0.0012,-0.0012,0.0,,,,,84.7,1.6,-1.3,0.0,1.51,0.08,-0.08,0.0,Mass,1.38,0.16,-0.16,0.0,0.773,0.306,-0.197,0.0,0,0,0,00h01m18.18s,0.32575,-08d55m34.8s,-8.926325,164.0,18.0,-18.0,0.0,277.71,4.57,-4.57,0.0,9.98,,0.0,9.818999999999999,,0.0,6260.0,100.0,-100.0,0.0,1.41,0.07,-0.07,0.0,2.21,0.22,-0.22,0.0,2016-12-01,1,479.9233,25.4264,-25.4264,0.0,0.2272,0.0033,-0.0033,0.0,2456776.90615,0.00109,-0.00109,0.0,0.59,0.08,-0.14,0.0,SuperWASP,9.016,0.025,0.0,8.792,0.021,0.0,-7.073666666666666
2654,WASP-138,b,WASP-138 b,Transit,0,1,3.634433,5e-06,-5e-06,0.0,0.0494,0.0007,-0.0007,0.0,,,,,88.5,0.9,-1.2,0.0,1.22,0.08,-0.08,0.0,Mass,1.09,0.05,-0.05,0.0,1.2,0.13,-0.194,0.0,0,0,0,02h46m33.38s,41.639084000000004,-00d27m50.1s,-0.463922,308.0,51.0,-51.0,0.0,419.16,7.63,-7.63,0.0,11.81,,0.0,11.687000000000001,,0.0,6272.0,96.0,-96.0,0.0,1.22,0.05,-0.05,0.0,1.36,0.05,-0.05,0.0,2016-12-01,1,387.7526,25.4264,-25.4264,0.0,0.1572,0.0012,-0.0012,0.0,2457326.62183,0.000319,-0.000319,0.0,0.19,0.12,-0.15,0.0,SuperWASP,10.782,0.021,0.0,10.54,0.024,0.0,0.4639166666666667
2663,K2-110,b,K2-110 b,Transit,0,1,13.86387,0.000325,-0.000329,0.0,0.1027,0.0011,-0.0011,0.0,,,,0.0,,,,0.0,,,,0.0,,0.228,0.006,-0.006,0.0,,,,0.0,0,0,1,13h49m23.89s,207.349533,-12d17m04.2s,-12.284491000000001,116.84,0.43,-0.43,0.0,116.87,0.43,-0.43,0.0,11.915,0.07,0.0,11.663,,0.0,4950.0,58.0,-58.0,0.0,0.75,0.02,-0.02,0.0,0.71,0.01,-0.01,0.0,2018-10-26,1,,,,0.0,,,,0.0,2457233.73913,0.00079,-0.0008,0.0,0.31,0.25,-0.2,0.0,K2,10.184,0.022000000000000002,0.0,9.641,0.023,0.0,-11.7155
2668,K2-113,b,K2-113 b,Transit,0,1,5.817685,4.1e-05,-4.1e-05,0.0,0.0642,0.0009,-0.0009,0.0,,,,0.0,,,,0.0,,,,0.0,,1.083,0.031,-0.031,0.0,,,,0.0,0,0,1,01h17m47.83s,19.449285999999997,+06d52m08.0s,6.868894999999999,649.75,13.49,-13.49,0.0,647.61,13.83,-13.83,0.0,13.684000000000001,0.03,0.0,13.504000000000001,,0.0,5660.0,87.0,-87.0,0.0,1.04,0.04,-0.04,0.0,1.24,0.03,-0.03,0.0,2018-10-26,1,,,,0.0,,,,0.0,2457398.70433,0.0003,-0.0003,0.0,0.72,0.03,-0.04,0.0,K2,12.347000000000001,0.023,0.0,11.998,0.025,0.0,6.86888888888889
2684,GJ 9827,b,GJ 9827 b,Transit,0,3,1.2089819,6.93e-06,-7.14e-06,0.0,0.0188,0.0002,-0.00014,0.0,0.0,,,0.0,86.07,0.41,-0.34,0.0,0.01545,0.0015400000000000001,-0.0015400000000000001,0.0,Mass,0.141,0.002,-0.003,0.0,6.93,0.82,-0.76,0.0,0,0,1,23h27m04.83s,351.77014199999996,-01d17m10.6s,-1.286273,29.69,0.05,-0.05,0.0,29.69,0.05,-0.05,0.0,10.25,0.138,0.0,9.838,,0.0,4340.0,40.0,-53.0,0.0,0.61,0.02,-0.01,0.0,0.6,0.01,-0.0,0.0,2019-08-29,1,4.91,0.49,-0.49,0.0,0.0527,0.00093,-0.0008300000000000001,0.0,2457738.8258599997,0.00026000000000000003,-0.00026000000000000003,0.0,0.4602,0.0352,-0.0443,0.0,K2,7.984,0.02,0.0,7.379,0.042,0.0,-0.7137222222222223
2685,GJ 9827,c,GJ 9827 c,Transit,0,3,3.6480957,6.33e-05,-6.21e-05,0.0,0.03925,0.00042,-0.00029,0.0,0.0,,,0.0,88.19,0.21,-0.18,0.0,0.00264,,,0.0,Mass,0.111,0.002,-0.002,0.0,2.42,,,0.0,0,0,1,23h27m04.83s,351.77014199999996,-01d17m10.6s,-1.286273,29.69,0.05,-0.05,0.0,29.69,0.05,-0.05,0.0,10.25,0.138,0.0,9.838,,0.0,4340.0,40.0,-53.0,0.0,0.61,0.02,-0.01,0.0,0.6,0.01,-0.0,0.0,2019-08-29,1,0.84,,,0.0,0.07604,0.0015400000000000001,-0.0015400000000000001,0.0,2457742.1993,0.00072,-0.00073,0.0,0.4428,0.0415,-0.0483,0.0,K2,7.984,0.02,0.0,7.379,0.042,0.0,-0.7137222222222223
2686,GJ 9827,d,GJ 9827 d,Transit,0,3,6.2014698,6.26e-05,-6.11e-05,0.0,0.05591,0.00059,-0.00041,0.0,0.0,,,0.0,87.443,0.045,-0.045,0.0,0.012709999999999999,0.0025800000000000003,-0.00264,0.0,Mass,0.18,0.004,-0.004,0.0,2.69,0.58,-0.57,0.0,0,0,1,23h27m04.83s,351.77014199999996,-01d17m10.6s,-1.286273,29.69,0.05,-0.05,0.0,29.69,0.05,-0.05,0.0,10.25,0.138,0.0,9.838,,0.0,4340.0,40.0,-53.0,0.0,0.61,0.02,-0.01,0.0,0.6,0.01,-0.0,0.0,2019-08-29,1,4.04,0.82,-0.84,0.0,0.05095,0.00147,-0.00122,0.0,2457740.96115,0.00044,-0.00045,0.0,0.8927,0.0071,-0.009,0.0,K2,7.984,0.02,0.0,7.379,0.042,0.0,-0.7137222222222223
2694,HATS-50,b,HATS-50 b,Transit,0,1,3.8297015,4.6e-06,-4.6e-06,0.0,0.050460000000000005,0.0006,-0.0006,0.0,0.516,,,1.0,87.54,0.66,-0.66,0.0,0.39,0.1,-0.1,0.0,Mass,1.13,0.075,-0.075,0.0,0.33,0.11,-0.11,0.0,0,0,0,20h01m42.60s,300.42749,-26d04m39.3s,-26.077582999999997,717.0,43.0,-43.0,0.0,773.16,17.21,-17.21,0.0,14.033,0.05,0.0,13.894,,0.0,5990.0,110.0,-110.0,0.0,1.17,0.04,-0.04,0.0,1.12,0.06,-0.06,0.0,2018-01-05,1,123.9537,31.783,-31.783,0.0,0.1283,0.0021,-0.0021,0.0,2456870.34792,0.0006799999999999999,-0.0006799999999999999,0.0,0.421,0.079,-0.099,0.0,HATSouth,12.642999999999999,0.022000000000000002,0.0,12.373,0.032,0.0,-25.922416666666667
2695,HATS-51,b,HATS-51 b,Transit,0,1,3.3488702,3.9e-06,-3.9e-06,0.0,0.04639,0.0007700000000000001,-0.0007700000000000001,0.0,0.33,,,1.0,87.1,1.6,-1.6,0.0,0.768,0.045,-0.045,0.0,Mass,1.41,0.19,-0.19,0.0,0.34,0.16,-0.11,0.0,0,0,0,06h51m23.40s,102.847504,-29d03m31.0s,-29.058611,478.0,59.0,-59.0,0.0,393.96,3.97,-3.97,0.0,12.470999999999998,0.03,0.0,12.329,,0.0,5758.0,58.0,-58.0,0.0,1.19,0.06,-0.06,0.0,1.44,0.18,-0.18,0.0,2018-01-05,1,244.09344,14.30235,-14.30235,0.0,0.1384,0.002,-0.002,0.0,2457042.00405,0.00058,-0.00058,0.0,0.3,0.13,-0.14,0.0,HATSouth,11.241,0.019,0.0,10.955,0.023,0.0,-28.941388888888888
2696,HATS-52,b,HATS-52 b,Transit,0,1,1.36665436,9.4e-07,-9.4e-07,0.0,0.024980000000000002,0.0004,-0.0004,0.0,0.246,,,1.0,84.7,1.1,-1.1,0.0,2.24,0.15,-0.15,0.0,Mass,1.382,0.086,-0.086,0.0,1.06,0.19,-0.19,0.0,0,0,0,09h20m21.05s,140.08770800000002,-31d16m09.6s,-31.269333000000003,631.0,44.0,-44.0,0.0,564.14,6.21,-6.21,0.0,13.669,0.04,0.0,13.627,,0.0,6010.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,1.05,0.06,-0.06,0.0,2018-01-05,1,711.9392,47.6745,-47.6745,0.0,0.0871,0.0013,-0.0013,0.0,2456929.03039,0.00033,-0.00033,0.0,0.481,0.071,-0.084,0.0,HATSouth,12.523,0.032,0.0,12.218,0.034,0.0,-30.730666666666668
2697,HATS-53,b,HATS-53 b,Transit,0,1,3.8537768,3.8e-06,-3.8e-06,0.0,0.04753,0.00066,-0.00066,0.0,0.33,,,1.0,88.78,0.55,-0.55,0.0,0.595,0.089,-0.089,0.0,Mass,1.34,0.055999999999999994,-0.055999999999999994,0.0,0.303,0.055,-0.055,0.0,0,0,0,11h46m30.72s,176.628006,-33d51m36.2s,-33.860054,613.0,19.0,-19.0,0.0,595.76,8.6,-8.6,0.0,13.79,0.03,0.0,13.655999999999999,,0.0,5644.0,94.0,-94.0,0.0,0.96,0.04,-0.04,0.0,1.1,0.03,-0.02,0.0,2018-01-05,1,189.10885,28.28687,-28.28687,0.0,0.1461,0.0016,-0.0016,0.0,2457236.75653,0.00049,-0.00049,0.0,0.198,0.082,-0.096,0.0,HATSouth,12.458,0.022000000000000002,0.0,12.088,0.026000000000000002,0.0,-32.139944444444446
2698,KELT-19 A,b,KELT-19 A b,Transit,0,1,4.6117093,8.8e-06,-8.8e-06,0.0,0.0637,0.0031,-0.0027,0.0,,,,0.0,85.41,0.34,-0.31,0.0,4.07,,,1.0,Mass,1.91,0.11,-0.11,0.0,0.744,,,1.0,1,0,0,07h26m02.28s,111.509499,+07d36m56.9s,7.615806,302.8,4.66,-4.66,0.0,302.8,4.66,-4.66,0.0,9.885,0.04,0.0,9.863,,0.0,7500.0,110.0,-110.0,0.0,1.62,0.25,-0.2,0.0,1.83,0.1,-0.1,0.0,2018-01-11,1,1293.5681,,,1.0,0.1831,0.0015,-0.0015,0.0,2457281.249537,0.000361,-0.000361,0.0,0.601,0.026,-0.03,0.0,KELT,9.343,0.03,0.0,9.237,0.02,0.0,7.615805555555555
2699,HATS-36,b,HATS-36 b,Transit,0,1,4.175186,3.3e-05,-3.3e-05,0.0,0.0523,0.0006,-0.0006,0.0,,,,0.0,,,,0.0,,,,0.0,,1.153,0.034,-0.034,0.0,,,,0.0,0,0,1,19h25m54.89s,291.478699,-23d12m10.1s,-23.202793,878.65,21.43,-21.43,0.0,877.4,22.22,-22.22,0.0,14.386,0.02,0.0,14.232999999999999,,0.0,5950.0,83.0,-83.0,0.0,1.1,0.04,-0.04,0.0,1.1,0.03,-0.03,0.0,2018-10-26,1,,,,0.0,,,,0.0,2457314.4631,0.00031,-0.00032,0.0,0.17,0.15,-0.12,0.0,HATSouth,13.181,0.026000000000000002,0.0,12.855,0.025,0.0,-22.797194444444447
